"","site","lat","lon","elv","age","Tmin","gdd","alpha","Tmax","sse_Tmin","sse_gdd","sse_alpha","sse_Tmax"
"1808","Quintanar de la Sierra",42.03333333,-3.016666667,1470,2267,-0.951176177385377,3376.51893749475,0.899253124086464,14.9683485625646,1.21031505769081,87.2046671685483,0.0204238790824462,0.360009307106745
"1809","Quintanar de la Sierra",42.03333333,-3.016666667,1470,3476,-1.81669679842934,3310.30622076169,0.839682524587588,16.7540311805004,0.752455288067091,56.8735666107558,0.0133180438150904,0.283718519407344
"1810","Quintanar de la Sierra",42.03333333,-3.016666667,1470,4058,-0.13196897692757,3282.47819067781,0.805496450543648,17.1003547493363,0.576919463457408,53.0451500797586,0.0115598419277037,0.253010778909925
"1811","Quintanar de la Sierra",42.03333333,-3.016666667,1470,4633,-3.61858999209882,2911.87302222794,0.843763293078065,16.4132660866749,0.771191738482448,50.8301636020465,0.0111632364053419,0.190069498268976
"1812","Quintanar de la Sierra",42.03333333,-3.016666667,1470,5181,-2.03435831826263,3204.05351560991,0.828212362832872,16.7120948636472,0.751153224148204,53.3382404165308,0.0119941904608276,0.265673215364588
"1813","Quintanar de la Sierra",42.03333333,-3.016666667,1470,5707,-1.14720564379421,3172.52016759418,0.817001968010278,16.4359979801006,0.790118198202069,55.9948094578334,0.0133332466904505,0.2697051065866
"1814","Quintanar de la Sierra",42.03333333,-3.016666667,1470,6137,0.063229903807712,3368.01571895057,0.792626368822408,16.9781072278582,0.790619857130961,56.1191373100386,0.013591603109389,0.295780040497894
"1815","Quintanar de la Sierra",42.03333333,-3.016666667,1470,6243,-0.751528583478173,3241.4815601042,0.814099260741789,16.6961539711884,0.73023940832321,49.9153832525041,0.0124046864810608,0.272555605876285
"1816","Roquetas de Mar",36.79444444,-2.588888889,0,1057,4.77263583375638,6108.81012167117,0.27543484898591,28.2482041670051,1.17239267877455,128.370710431671,0.0305058658318074,0.494865952707781
"1817","Roquetas de Mar",36.79444444,-2.588888889,0,1245,7.87563600950925,6270.06426205289,0.364557862668225,27.9460318748874,0.958389192606526,173.058448680987,0.0432271620161857,0.711138001609502
"1818","Roquetas de Mar",36.79444444,-2.588888889,0,1432,9.04916230166286,6532.96558416568,0.363875422148741,28.1335844444567,1.0922021929136,205.908607363316,0.0523786369793659,0.835104318575336
"1819","Roquetas de Mar",36.79444444,-2.588888889,0,1638,5.50457406214324,5810.4602707574,0.38278264284666,27.0321190853386,0.757151814334857,138.827577924682,0.0378446164017422,0.647127244226274
"1820","Roquetas de Mar",36.79444444,-2.588888889,0,1845,7.99609522139785,6336.9628377382,0.381734220006732,28.0788748317559,1.07254736351205,187.742364412438,0.046903942165068,0.763523545247121
"1821","Roquetas de Mar",36.79444444,-2.588888889,0,2054,8.68059760655733,6543.28898559437,0.355473995951134,28.3441527742417,1.16351593081843,204.330516535688,0.0530384825588759,0.825154648879752
"1822","Roquetas de Mar",36.79444444,-2.588888889,0,2267,8.00773598978768,6442.93174479909,0.343753790611903,28.2328519218521,0.990054411071916,182.526085701143,0.0464640168859724,0.741175429444048
"1823","Roquetas de Mar",36.79444444,-2.588888889,0,2475,8.64970488936805,6557.84633280306,0.344346380534278,28.3579421828235,1.28213623992701,206.059797150157,0.052581787594296,0.810746281641327
"1824","Roquetas de Mar",36.79444444,-2.588888889,0,2684,7.00794577674505,6226.12557586455,0.37575997295486,27.5990052894652,0.925022481851299,177.224136423267,0.0477733659318597,0.762606116822521
"1825","Roquetas de Mar",36.79444444,-2.588888889,0,2896,7.55489636881683,6366.60612277778,0.36750918358442,27.8615180736929,1.05211969806917,190.180932962174,0.0500032058190656,0.790434479355291
"1826","Roquetas de Mar",36.79444444,-2.588888889,0,3524,7.70819975147767,6329.08752238322,0.364617347661023,27.8277785808978,0.91294031556802,180.333048649726,0.0472541523088086,0.748295244797137
"1827","Roquetas de Mar",36.79444444,-2.588888889,0,3734,8.17415011822087,6466.0253949982,0.36932114417313,28.0373800514474,1.03891619413042,197.585662624613,0.0511761078437427,0.809314556671754
"1828","Roquetas de Mar",36.79444444,-2.588888889,0,3941,7.2317300633656,6011.1529403509,0.380170084983003,27.067919833657,0.636339547174686,140.138705600799,0.0349164798596225,0.599913880908545
"1829","Roquetas de Mar",36.79444444,-2.588888889,0,4150,6.67690337946311,6002.7680199723,0.349156454026546,27.0311468488039,0.675521800372544,137.593859385354,0.0327074164732021,0.526455446140879
"1830","Roquetas de Mar",36.79444444,-2.588888889,0,4304,6.26851366284024,5980.36665750613,0.353367705446419,27.155201981198,0.673051954654862,133.487536915323,0.0322301998922882,0.514293653546602
"1831","Roquetas de Mar",36.79444444,-2.588888889,0,4439,7.39967392153504,6126.25067101492,0.371664743239115,27.2631958820142,0.67263198456069,148.584970683154,0.0364072868762401,0.595899280070348
"1832","Roquetas de Mar",36.79444444,-2.588888889,0,4578,7.80732832177342,6093.77636413021,0.368734855168629,27.0000477546488,0.63384873488165,142.099586721218,0.0356972771523069,0.603799885832315
"1833","Roquetas de Mar",36.79444444,-2.588888889,0,4719,7.71330778339286,6073.40022205316,0.384585921435106,26.9574420999925,0.639712014958695,143.196796735668,0.0355025096711381,0.603010052097937
